"TimeStamp","Date","Participant","Gender","Condition","Block","Time.ms.","GridTilePosition","Radius","IconCenterX","IconCenterY","TouchX","TouchY","InsideCircle"
1512520761610,"6 Dec. 2017 11:39:21 am","P01","M","Music-Fast","B01",1357,16,135,135,1386,129.726562,1390.5,"True"
1512520762197,"6 Dec. 2017 11:39:22 am","P01","M","Music-Fast","B01",586,11,135,945,770,942.890625,712.21875,"True"
1512520762728,"6 Dec. 2017 11:39:22 am","P01","M","Music-Fast","B01",530,19,135,945,1386,924.433594,1420.5,"True"
1512520763349,"6 Dec. 2017 11:39:23 am","P01","M","Music-Fast","B01",620,2,135,675,154,680.537109,207.375,"True"
1512520763961,"6 Dec. 2017 11:39:23 am","P01","M","Music-Fast","B01",611,2,135,675,154,655.488281,152.53125,"True"
1512520764526,"6 Dec. 2017 11:39:24 am","P01","M","Music-Fast","B01",565,19,135,945,1386,937.880859,1426.59375,"True"
1512520765353,"6 Dec. 2017 11:39:25 am","P01","M","Music-Fast","B01",825,23,135,945,1694,967.148437,1678.3125,"True"
1512520765960,"6 Dec. 2017 11:39:25 am","P01","M","Music-Fast","B01",607,18,135,675,1386,669.462891,1355.8125,"True"
1512520766606,"6 Dec. 2017 11:39:26 am","P01","M","Music-Fast","B01",644,9,135,405,770,419.765625,746.4375,"True"
1512520767269,"6 Dec. 2017 11:39:27 am","P01","M","Music-Fast","B01",662,0,135,135,154,153.457031,175.5,"True"
1512520767979,"6 Dec. 2017 11:39:27 am","P01","M","Music-Fast","B01",710,11,135,945,770,944.736328,826.59375,"True"
1512520768668,"6 Dec. 2017 11:39:28 am","P01","M","Music-Fast","B01",688,20,135,135,1694,108.105469,1711.125,"True"
1512520769389,"6 Dec. 2017 11:39:29 am","P01","M","Music-Fast","B01",720,2,135,675,154,700.839844,112.6875,"True"
1512520769959,"6 Dec. 2017 11:39:29 am","P01","M","Music-Fast","B01",568,13,135,405,1078,422.402344,1110.65625,"True"
1512520770556,"6 Dec. 2017 11:39:30 am","P01","M","Music-Fast","B01",596,19,135,945,1386,992.460937,1379.71875,"True"
1512520771213,"6 Dec. 2017 11:39:31 am","P01","M","Music-Fast","B01",656,1,135,405,154,423.720703,166.59375,"True"
1512520771761,"6 Dec. 2017 11:39:31 am","P01","M","Music-Fast","B01",547,10,135,675,770,665.771484,753.46875,"True"
1512520772297,"6 Dec. 2017 11:39:32 am","P01","M","Music-Fast","B01",534,10,135,675,770,702.158203,777.84375,"True"
1512520772977,"6 Dec. 2017 11:39:32 am","P01","M","Music-Fast","B01",680,22,135,675,1694,676.582031,1674.09375,"True"
1512520773696,"6 Dec. 2017 11:39:33 am","P01","M","Music-Fast","B01",718,23,135,945,1694,987.714844,1737.84375,"True"
1512520774291,"6 Dec. 2017 11:39:34 am","P01","M","Music-Fast","B01",594,7,135,945,462,948.691406,452.53125,"True"
1512520774973,"6 Dec. 2017 11:39:34 am","P01","M","Music-Fast","B01",680,0,135,135,154,168.866882,188.381775,"True"
1512520775607,"6 Dec. 2017 11:39:35 am","P01","M","Music-Fast","B01",633,22,135,675,1694,691.875,1714.875,"True"
1512520776155,"6 Dec. 2017 11:39:36 am","P01","M","Music-Fast","B01",547,19,135,945,1386,970.048828,1367.53125,"True"
1512520776714,"6 Dec. 2017 11:39:36 am","P01","M","Music-Fast","B01",559,9,135,405,770,414.492187,770.34375,"True"
1512520777331,"6 Dec. 2017 11:39:37 am","P01","M","Music-Fast","B01",616,2,135,675,154,663.925781,195.65625,"True"
1512520777928,"6 Dec. 2017 11:39:37 am","P01","M","Music-Fast","B01",596,7,135,945,462,926.015625,533.625,"True"
1512520778518,"6 Dec. 2017 11:39:38 am","P01","M","Music-Fast","B01",588,3,135,945,154,860.625,169.40625,"True"
1512520779025,"6 Dec. 2017 11:39:39 am","P01","M","Music-Fast","B01",507,7,135,945,462,957.65625,531.28125,"True"
1512520779521,"6 Dec. 2017 11:39:39 am","P01","M","Music-Fast","B01",495,10,135,675,770,642.304687,801.28125,"True"
1512520780025,"6 Dec. 2017 11:39:40 am","P01","M","Music-Fast","B01",502,9,135,405,770,401.308594,827.0625,"True"
1512520780652,"6 Dec. 2017 11:39:40 am","P01","M","Music-Fast","B01",627,15,135,945,1078,957.392578,1081.125,"True"
1512520781134,"6 Dec. 2017 11:39:41 am","P01","M","Music-Fast","B01",480,15,135,945,1078,958.974609,1103.15625,"True"
1512520781646,"6 Dec. 2017 11:39:41 am","P01","M","Music-Fast","B01",511,9,135,405,770,438.486328,778.3125,"True"
1512520782197,"6 Dec. 2017 11:39:42 am","P01","M","Music-Fast","B01",551,21,135,405,1694,393.398437,1666.59375,"True"
1512520782755,"6 Dec. 2017 11:39:42 am","P01","M","Music-Fast","B01",557,15,135,945,1078,995.361328,1069.40625,"True"
1512520783357,"6 Dec. 2017 11:39:43 am","P01","M","Music-Fast","B01",601,20,135,135,1694,169.804687,1694.25,"True"
1512520783948,"6 Dec. 2017 11:39:43 am","P01","M","Music-Fast","B01",589,5,135,405,462,399.990234,469.875,"True"
1512520784555,"6 Dec. 2017 11:39:44 am","P01","M","Music-Fast","B01",607,0,135,135,154,110.448853,164.309433,"True"
1512520785093,"6 Dec. 2017 11:39:45 am","P01","M","Music-Fast","B01",537,16,135,135,1386,167.431641,1440.527832,"True"
1512520785619,"6 Dec. 2017 11:39:45 am","P01","M","Music-Fast","B01",525,20,135,135,1694,135.791016,1728.9375,"True"
1512520786184,"6 Dec. 2017 11:39:46 am","P01","M","Music-Fast","B01",564,14,135,675,1078,730.64212,1065.178833,"True"
1512520786716,"6 Dec. 2017 11:39:46 am","P01","M","Music-Fast","B01",531,21,135,405,1694,400.517578,1649.71875,"True"
1512520787275,"6 Dec. 2017 11:39:47 am","P01","M","Music-Fast","B01",558,7,135,945,462,982.441406,484.875,"True"
1512520787870,"6 Dec. 2017 11:39:47 am","P01","M","Music-Fast","B01",593,6,135,675,462,641.25,446.90625,"True"
1512520788430,"6 Dec. 2017 11:39:48 am","P01","M","Music-Fast","B01",560,7,135,945,462,976.508789,486.515625,"True"
1512520788913,"6 Dec. 2017 11:39:48 am","P01","M","Music-Fast","B01",481,7,135,945,462,940.011551,496.125,"True"
1512520789415,"6 Dec. 2017 11:39:49 am","P01","M","Music-Fast","B01",502,3,135,945,154,932.34375,169.171875,"True"
1512520790085,"6 Dec. 2017 11:39:50 am","P01","M","Music-Fast","B01",668,20,135,135,1694,165.585937,1710.1875,"True"
1512520790710,"6 Dec. 2017 11:39:50 am","P01","M","Music-Fast","B01",625,16,135,135,1386,133.681641,1411.125,"True"
1512520791325,"6 Dec. 2017 11:39:51 am","P01","M","Music-Fast","B01",614,3,135,945,154,953.4375,128.625,"True"
1512520791886,"6 Dec. 2017 11:39:51 am","P01","M","Music-Fast","B01",560,9,135,405,770,426.621094,780.65625,"True"
1512520792391,"6 Dec. 2017 11:39:52 am","P01","M","Music-Fast","B01",504,6,135,675,462,684.228516,478.238953,"True"
1512520793059,"6 Dec. 2017 11:39:53 am","P01","M","Music-Fast","B01",667,23,135,945,1694,903.339844,1729.40625,"True"
1512520793578,"6 Dec. 2017 11:39:53 am","P01","M","Music-Fast","B01",517,18,135,675,1386,675.791016,1430.8125,"True"
1512520794118,"6 Dec. 2017 11:39:54 am","P01","M","Music-Fast","B01",540,12,135,135,1078,142.910156,1067.0625,"True"
1512520794691,"6 Dec. 2017 11:39:54 am","P01","M","Music-Fast","B01",572,1,135,405,154,429.257812,137.0625,"True"
1512520795232,"6 Dec. 2017 11:39:55 am","P01","M","Music-Fast","B01",540,17,135,405,1386,416.337891,1404.09375,"True"
1512520795776,"6 Dec. 2017 11:39:55 am","P01","M","Music-Fast","B01",543,5,135,405,462,398.144531,465.65625,"True"
1512520796325,"6 Dec. 2017 11:39:56 am","P01","M","Music-Fast","B01",547,18,135,675,1386,682.119141,1370.34375,"True"
1512520796870,"6 Dec. 2017 11:39:56 am","P01","M","Music-Fast","B01",545,12,135,135,1078,141.328125,1101.75,"True"
1512520797375,"6 Dec. 2017 11:39:57 am","P01","M","Music-Fast","B01",503,8,135,135,770,134.979858,752.459717,"True"
1512520797982,"6 Dec. 2017 11:39:57 am","P01","M","Music-Fast","B01",607,7,135,945,462,926.015625,477.375,"True"
1512520798598,"6 Dec. 2017 11:39:58 am","P01","M","Music-Fast","B01",614,23,135,945,1694,930.663956,1722.84375,"True"
1512520799040,"6 Dec. 2017 11:39:59 am","P01","M","Music-Fast","B01",442,15,135,945,1078,929.179687,1153.3125,"True"
1512520799654,"6 Dec. 2017 11:39:59 am","P01","M","Music-Fast","B01",612,0,135,135,154,135.875183,123.543564,"True"
1512520800256,"6 Dec. 2017 11:40:00 am","P01","M","Music-Fast","B01",601,14,135,675,1078,653.642578,1070.707642,"True"
1512520800776,"6 Dec. 2017 11:40:00 am","P01","M","Music-Fast","B01",519,5,135,405,462,412.910156,457.117493,"True"
1512520801267,"6 Dec. 2017 11:40:01 am","P01","M","Music-Fast","B01",490,9,135,405,770,413.173828,781.125,"True"
1512520801889,"6 Dec. 2017 11:40:01 am","P01","M","Music-Fast","B01",621,23,135,945,1694,977.167969,1714.40625,"True"
1512520802408,"6 Dec. 2017 11:40:02 am","P01","M","Music-Fast","B01",518,21,135,405,1694,433.476562,1733.15625,"True"
1512520802877,"6 Dec. 2017 11:40:02 am","P01","M","Music-Fast","B01",468,18,135,675,1386,720.087891,1410.65625,"True"
1512520803436,"6 Dec. 2017 11:40:03 am","P01","M","Music-Fast","B01",557,16,135,135,1386,119.443359,1404.5625,"True"
1512520804055,"6 Dec. 2017 11:40:04 am","P01","M","Music-Fast","B01",618,0,135,135,154,142.910156,149.25,"True"
1512520804585,"6 Dec. 2017 11:40:04 am","P01","M","Music-Fast","B01",529,12,135,135,1078,97.03125,1062.375,"True"
1512520805125,"6 Dec. 2017 11:40:05 am","P01","M","Music-Fast","B01",539,6,135,675,462,747.773437,444.5625,"True"
1512520805655,"6 Dec. 2017 11:40:05 am","P01","M","Music-Fast","B01",529,18,135,675,1386,712.705078,1421.90625,"True"
1512520806256,"6 Dec. 2017 11:40:06 am","P01","M","Music-Fast","B01",599,20,135,135,1694,132.15741,1657.178589,"True"
1512520806774,"6 Dec. 2017 11:40:06 am","P01","M","Music-Fast","B01",517,14,135,675,1078,699.257812,1074.5625,"True"
1512520807316,"6 Dec. 2017 11:40:07 am","P01","M","Music-Fast","B01",541,11,135,945,770,988.505859,751.59375,"True"
1512520807890,"6 Dec. 2017 11:40:07 am","P01","M","Music-Fast","B01",574,0,135,135,154,131.308594,177.84375,"True"
1512520808540,"6 Dec. 2017 11:40:08 am","P01","M","Music-Fast","B01",649,11,135,945,770,981.914062,800.8125,"True"
1512520808979,"6 Dec. 2017 11:40:08 am","P01","M","Music-Fast","B01",438,9,135,405,770,435.322266,775.03125,"True"
1512520809526,"6 Dec. 2017 11:40:09 am","P01","M","Music-Fast","B01",545,21,135,405,1694,388.388672,1684.171875,"True"
1512520810177,"6 Dec. 2017 11:40:10 am","P01","M","Music-Fast","B01",651,2,135,675,154,689.814941,155.768677,"True"
1512520810792,"6 Dec. 2017 11:40:10 am","P01","M","Music-Fast","B01",614,11,135,945,770,957.65625,805.03125,"True"
1512520811394,"6 Dec. 2017 11:40:11 am","P01","M","Music-Fast","B01",601,4,135,135,462,160.048828,443.15625,"True"
1512520811902,"6 Dec. 2017 11:40:11 am","P01","M","Music-Fast","B01",507,1,270,540,308,612.363953,326.856537,"True"
1512520812411,"6 Dec. 2017 11:40:12 am","P01","M","Music-Fast","B01",507,1,270,540,308,551.337891,339.5625,"True"
1512520812920,"6 Dec. 2017 11:40:12 am","P01","M","Music-Fast","B01",508,5,270,810,616,834.257812,660.1875,"True"
1512520813492,"6 Dec. 2017 11:40:13 am","P01","M","Music-Fast","B01",570,12,270,270,1540,280.810547,1603.78125,"True"
1512520814437,"6 Dec. 2017 11:40:14 am","P01","M","Music-Fast","B01",945,12,270,270,1540,267.363281,1578,"True"
1512520815054,"6 Dec. 2017 11:40:15 am","P01","M","Music-Fast","B01",616,11,270,810,1232,825.029297,1219.40625,"True"
1512520815580,"6 Dec. 2017 11:40:15 am","P01","M","Music-Fast","B01",525,8,270,810,924,830.039062,874.40625,"True"
1512520816207,"6 Dec. 2017 11:40:16 am","P01","M","Music-Fast","B01",626,9,270,270,1232,302.958984,1243.78125,"True"
1512520816784,"6 Dec. 2017 11:40:16 am","P01","M","Music-Fast","B01",575,1,270,540,308,590.625,335.8125,"True"
1512520817409,"6 Dec. 2017 11:40:17 am","P01","M","Music-Fast","B01",625,14,270,810,1540,794.179687,1539.09375,"True"
1512520817931,"6 Dec. 2017 11:40:17 am","P01","M","Music-Fast","B01",520,5,270,810,616,799.980469,612.375,"True"
1512520818459,"6 Dec. 2017 11:40:18 am","P01","M","Music-Fast","B01",528,2,270,810,308,826.611328,319.40625,"True"
1512520818999,"6 Dec. 2017 11:40:19 am","P01","M","Music-Fast","B01",539,8,270,810,924,855.615234,993,"True"
1512520819610,"6 Dec. 2017 11:40:19 am","P01","M","Music-Fast","B01",609,3,270,270,616,306.254883,620.578125,"True"
1512520820182,"6 Dec. 2017 11:40:20 am","P01","M","Music-Fast","B01",572,6,270,270,924,269.208984,976.359375,"True"
1512520820759,"6 Dec. 2017 11:40:20 am","P01","M","Music-Fast","B01",576,13,270,540,1540,595.371094,1528.78125,"True"
1512520821358,"6 Dec. 2017 11:40:21 am","P01","M","Music-Fast","B01",598,10,270,540,1232,533.144531,1180.96875,"True"
1512520821950,"6 Dec. 2017 11:40:21 am","P01","M","Music-Fast","B01",591,7,270,540,924,548.4375,976.125,"True"
1512520822530,"6 Dec. 2017 11:40:22 am","P01","M","Music-Fast","B01",579,1,270,540,308,544.746094,287.0625,"True"
1512520823173,"6 Dec. 2017 11:40:23 am","P01","M","Music-Fast","B01",642,9,270,270,1232,290.302734,1247.0625,"True"
1512520823725,"6 Dec. 2017 11:40:23 am","P01","M","Music-Fast","B01",550,3,270,270,616,301.640625,607.921875,"True"
1512520824303,"6 Dec. 2017 11:40:24 am","P01","M","Music-Fast","B01",578,6,270,270,924,272.900391,927.375,"True"
1512520824890,"6 Dec. 2017 11:40:24 am","P01","M","Music-Fast","B01",586,2,270,810,308,806.835937,267.375,"True"
1512520825423,"6 Dec. 2017 11:40:25 am","P01","M","Music-Fast","B01",532,6,270,270,924,310.514771,931.513123,"True"
1512520826041,"6 Dec. 2017 11:40:26 am","P01","M","Music-Fast","B01",617,11,270,810,1232,831.203415,1185.967285,"True"
1512520826494,"6 Dec. 2017 11:40:26 am","P01","M","Music-Fast","B01",452,7,270,540,924,522.070312,891.340027,"True"
1512520827055,"6 Dec. 2017 11:40:27 am","P01","M","Music-Fast","B01",560,2,270,810,308,846.914062,311.90625,"True"
1512520827532,"6 Dec. 2017 11:40:27 am","P01","M","Music-Fast","B01",475,5,270,810,616,788.378906,699.5625,"True"
1512520828016,"6 Dec. 2017 11:40:28 am","P01","M","Music-Fast","B01",484,8,270,810,924,813.427734,942.84375,"True"
1512520828577,"6 Dec. 2017 11:40:28 am","P01","M","Music-Fast","B01",560,3,270,270,616,292.939453,645.65625,"True"
1512520829115,"6 Dec. 2017 11:40:29 am","P01","M","Music-Fast","B01",537,8,270,810,924,811.845703,930.65625,"True"
1512520829637,"6 Dec. 2017 11:40:29 am","P01","M","Music-Fast","B01",520,13,270,540,1540,536.835937,1566.75,"True"
1512520830190,"6 Dec. 2017 11:40:30 am","P01","M","Music-Fast","B01",552,7,270,540,924,535.253906,934.875,"True"
1512520830726,"6 Dec. 2017 11:40:30 am","P01","M","Music-Fast","B01",536,5,270,810,616,797.080078,641.83728,"True"
1512520831624,"6 Dec. 2017 11:40:31 am","P01","M","Music-Fast","B01",897,9,270,270,1232,279.492187,1229.71875,"True"
1512520832196,"6 Dec. 2017 11:40:32 am","P01","M","Music-Fast","B01",571,4,270,540,616,562.939453,657.375,"True"
1512520832778,"6 Dec. 2017 11:40:32 am","P01","M","Music-Fast","B01",581,5,270,810,616,804.165771,645.596802,"True"
1512520833360,"6 Dec. 2017 11:40:33 am","P01","M","Music-Fast","B01",580,2,270,810,308,838.212891,300.65625,"True"
1512520833856,"6 Dec. 2017 11:40:33 am","P01","M","Music-Fast","B01",496,7,270,540,924,582.456085,945.42627,"True"
1512520834393,"6 Dec. 2017 11:40:34 am","P01","M","Music-Fast","B01",535,13,270,540,1540,450.351562,1528.78125,"True"
1512520834883,"6 Dec. 2017 11:40:34 am","P01","M","Music-Fast","B01",490,7,270,540,924,543.164062,946.59375,"True"
1512520835376,"6 Dec. 2017 11:40:35 am","P01","M","Music-Fast","B01",491,3,270,270,616,274.21875,635.8125,"True"
1512520835860,"6 Dec. 2017 11:40:35 am","P01","M","Music-Fast","B01",483,5,270,810,616,777.307648,658.487915,"True"
1512520836455,"6 Dec. 2017 11:40:36 am","P01","M","Music-Fast","B01",594,14,270,810,1540,776.777344,1513.3125,"True"
1512520836988,"6 Dec. 2017 11:40:36 am","P01","M","Music-Fast","B01",533,14,270,810,1540,833.466797,1477.6875,"True"
1512520837514,"6 Dec. 2017 11:40:37 am","P01","M","Music-Fast","B01",525,9,270,270,1232,286.611328,1256.90625,"True"
1512520838041,"6 Dec. 2017 11:40:38 am","P01","M","Music-Fast","B01",526,13,270,540,1540,590.229492,1535.578125,"True"
1512520838500,"6 Dec. 2017 11:40:38 am","P01","M","Music-Fast","B01",458,10,270,540,1232,556.875,1196.4375,"True"
1512520839016,"6 Dec. 2017 11:40:39 am","P01","M","Music-Fast","B01",515,8,270,810,924,827.402344,903.46875,"True"
1512520839447,"6 Dec. 2017 11:40:39 am","P01","M","Music-Fast","B01",429,7,270,540,924,548.964844,930.423584,"True"
1512520840002,"6 Dec. 2017 11:40:40 am","P01","M","Music-Fast","B01",555,2,270,810,308,832.280273,295.734375,"True"
1512520840560,"6 Dec. 2017 11:40:40 am","P01","M","Music-Fast","B01",557,13,270,540,1540,615.200378,1505.625977,"True"
1512520841080,"6 Dec. 2017 11:40:41 am","P01","M","Music-Fast","B01",519,5,270,810,616,766.347717,656.307312,"True"
1512520841609,"6 Dec. 2017 11:40:41 am","P01","M","Music-Fast","B01",528,9,270,270,1232,274.743958,1209.5625,"True"
1512520842149,"6 Dec. 2017 11:40:42 am","P01","M","Music-Fast","B01",539,3,270,270,616,305.595703,638.15625,"True"
1512520842691,"6 Dec. 2017 11:40:42 am","P01","M","Music-Fast","B01",541,8,270,810,924,767.021484,995.8125,"True"
1512520843171,"6 Dec. 2017 11:40:43 am","P01","M","Music-Fast","B01",479,8,270,810,924,801.035156,931.59375,"True"
1512520843740,"6 Dec. 2017 11:40:43 am","P01","M","Music-Fast","B01",569,0,270,270,308,294.785156,391.59375,"True"
1512521044248,"6 Dec. 2017 11:44:04 am","P01","M","Music-Slow","B01",1000,13,135,405,1078,419.238281,1091.90625,"True"
1512521044788,"6 Dec. 2017 11:44:04 am","P01","M","Music-Slow","B01",539,17,135,405,1386,404.736328,1380.65625,"True"
1512521045396,"6 Dec. 2017 11:44:05 am","P01","M","Music-Slow","B01",606,23,135,945,1694,961.875,1717.21875,"True"
1512521045984,"6 Dec. 2017 11:44:05 am","P01","M","Music-Slow","B01",586,12,135,135,1078,131.572266,1051.59375,"True"
1512521046477,"6 Dec. 2017 11:44:06 am","P01","M","Music-Slow","B01",493,17,135,405,1386,423.193359,1375.96875,"True"
1512521047008,"6 Dec. 2017 11:44:07 am","P01","M","Music-Slow","B01",530,9,135,405,770,383.642578,744.328125,"True"
1512521047536,"6 Dec. 2017 11:44:07 am","P01","M","Music-Slow","B01",527,15,135,945,1078,986.923828,1077.84375,"True"
1512521048118,"6 Dec. 2017 11:44:08 am","P01","M","Music-Slow","B01",580,4,135,135,462,157.939453,451.125,"True"
1512521048694,"6 Dec. 2017 11:44:08 am","P01","M","Music-Slow","B01",576,1,135,405,154,403.681641,164.71875,"True"
1512521049239,"6 Dec. 2017 11:44:09 am","P01","M","Music-Slow","B01",544,15,135,945,1078,948.839508,1081.229614,"True"
1512521049901,"6 Dec. 2017 11:44:09 am","P01","M","Music-Slow","B01",661,22,135,675,1694,659.643341,1703.043091,"True"
1512521050520,"6 Dec. 2017 11:44:10 am","P01","M","Music-Slow","B01",618,5,135,405,462,371.777344,429.5625,"True"
1512521051053,"6 Dec. 2017 11:44:11 am","P01","M","Music-Slow","B01",532,2,135,675,154,624.375,160.5,"True"
1512521051648,"6 Dec. 2017 11:44:11 am","P01","M","Music-Slow","B01",594,8,135,135,770,135,822.84375,"True"
1512521052130,"6 Dec. 2017 11:44:12 am","P01","M","Music-Slow","B01",481,4,135,135,462,162.158203,472.21875,"True"
1512521052618,"6 Dec. 2017 11:44:12 am","P01","M","Music-Slow","B01",486,13,135,405,1078,466.962891,1132.6875,"True"
1512521053197,"6 Dec. 2017 11:44:13 am","P01","M","Music-Slow","B01",579,2,135,675,154,709.804687,120.1875,"True"
1512521053753,"6 Dec. 2017 11:44:13 am","P01","M","Music-Slow","B01",555,8,135,135,770,180.615234,768.46875,"True"
1512521054284,"6 Dec. 2017 11:44:14 am","P01","M","Music-Slow","B01",530,18,135,675,1386,695.302734,1359.09375,"True"
1512521054844,"6 Dec. 2017 11:44:14 am","P01","M","Music-Slow","B01",559,8,135,135,770,151.347656,776.90625,"True"
1512521055356,"6 Dec. 2017 11:44:15 am","P01","M","Music-Slow","B01",511,10,135,675,770,685.830597,772.183105,"True"
1512521055919,"6 Dec. 2017 11:44:15 am","P01","M","Music-Slow","B01",562,19,135,945,1386,978.486328,1433.625,"True"
1512521056539,"6 Dec. 2017 11:44:16 am","P01","M","Music-Slow","B01",619,1,135,405,154,418.447266,187.6875,"True"
1512521057134,"6 Dec. 2017 11:44:17 am","P01","M","Music-Slow","B01",594,6,135,675,462,677.900391,512.296875,"True"
1512521057684,"6 Dec. 2017 11:44:17 am","P01","M","Music-Slow","B01",548,8,135,135,770,176.396484,757.342102,"True"
